TAG,Latitude,Longitude,COMMON,BOTANICAL,CAMPUS,DBH,STATUS,"Gross Carbon Sequestration (lb/yr)",Carbon Storage (lb),Pollution Removal (oz/yr),Avoided Runoff (cuft/yr)
4110,42.33521762,-71.17202792,"maple, Norway",Acer platanoides,Chestnut Hill Campus,5,Living,7.9,80.7,3.4,6
4111,42.33522146,-71.17202271,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,10,Living,17.8,330.1,4.8,8.3
4112,42.3352282,-71.17202657,"maple, Norway",Acer platanoides,Chestnut Hill Campus,6,Living,9.9,121.4,4.5,7.8
4113,42.33523302,-71.17202784,"maple, Norway",Acer platanoides,Chestnut Hill Campus,3,Living,4.2,25.7,1.7,3
4114,42.33523492,-71.17202134,"maple, Norway",Acer platanoides,Chestnut Hill Campus,12,Living,23.6,576.5,12.8,22.4
4115,42.33523921,-71.17202029,"maple, Norway",Acer platanoides,Chestnut Hill Campus,8,Living,14.2,231.6,7,12.2
4116,42.33524545,-71.17201973,"maple, Norway",Acer platanoides,Chestnut Hill Campus,11,Living,21.2,474,11.3,19.8
4117,42.33525324,-71.17201601,"maple, Norway",Acer platanoides,Chestnut Hill Campus,9,Living,16.4,301.8,8.4,14.7
4118,42.33526182,-71.17201176,"maple, Norway",Acer platanoides,Chestnut Hill Campus,6,Living,9.9,121.4,4.5,7.8
4119,42.33526573,-71.17201489,"maple, Norway",Acer platanoides,Chestnut Hill Campus,22,Living,50.9,2261.7,20.8,36.4
4120,42.33526751,-71.17209011,"maple, Norway",Acer platanoides,Chestnut Hill Campus,4,Living,6,49,2.5,4.4
4121,42.33532148,-71.17206037,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,4,Living,5,36.5,1.8,3.1
4122,42.33537531,-71.17204852,stump,stump,Chestnut Hill Campus,24,Stump,64.9,2962.8,16.4,28.8
4123,42.33546811,-71.17205693,"maple, Norway",Acer platanoides,Chestnut Hill Campus,17,Living,36.7,1264.2,18.5,32.4
4124,42.33547668,-71.17205057,"arborvitae, eastern",Thuja occidentalis,Chestnut Hill Campus,17,Living,9.2,387,6.4,11.3
4125,42.33548993,-71.17204314,"maple, Norway",Acer platanoides,Chestnut Hill Campus,16,Living,34,1102.3,17.6,30.8
4126,42.33549851,-71.17203888,"maple, Norway",Acer platanoides,Chestnut Hill Campus,12,Living,23.6,576.5,12.8,22.4
4127,42.33553364,-71.17204186,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,8,Living,8.4,139.9,4.6,8.1
4128,42.33551735,-71.17207877,"cherry, black",Prunus serotina,Chestnut Hill Campus,15,Living,40.6,1119.4,11.1,19.4
4129,42.33552303,-71.17215344,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,16,Living,31.9,1010.3,13.8,24.2
4130,42.33547718,-71.17222417,"oak, northern red",Quercus rubra,Chestnut Hill Campus,16,Living,39.3,1166.5,12.5,21.9
4131,42.3355732,-71.1722284,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,4,Living,5,36.5,1.8,3.1
4132,42.33558191,-71.17199689,"arborvitae, western",Thuja plicata,Chestnut Hill Campus,20,Living,9.1,393.2,8.7,15.3
4133,42.33560375,-71.17199047,"buckthorn, common",Rhamnus cathartica,Chestnut Hill Campus,3,Living,3.4,18.6,0.7,1.2
4134,42.33562403,-71.17198405,"arborvitae, western",Thuja plicata,Chestnut Hill Campus,25,Living,13.9,705.2,7.3,12.8
4135,42.33564902,-71.17198813,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,9,Living,15.4,256.1,4.2,7.4
4136,42.33569424,-71.17197106,"spruce, Colorado",Picea pungens,Chestnut Hill Campus,12,Living,16.9,439,7.6,13.4
4137,42.33571378,-71.17197832,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,7,Living,5.7,106.8,3.5,6.1
4138,42.33572002,-71.17197829,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,8,Living,6.8,142.8,4.5,7.8
4139,42.33574031,-71.17197398,"maple, Norway",Acer platanoides,Chestnut Hill Campus,27,Living,66.1,3592.9,27.4,48
4140,42.3357559,-71.17196548,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,12,Living,23.1,512.6,5.8,10.2
4141,42.33575898,-71.17195284,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,5,Living,3.7,52.6,2,3.6
4142,42.33577305,-71.17195908,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,7,Living,5.7,106.8,3.5,6.1
4143,42.33578245,-71.17196955,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,6,Living,4.7,77,2.7,4.8
4144,42.33581677,-71.17196096,"maple, Norway",Acer platanoides,Chestnut Hill Campus,28,Living,69.2,3900.7,28.2,49.4
4145,42.33588404,-71.172009,"maple, Norway",Acer platanoides,Chestnut Hill Campus,29,Living,72.4,4221.8,29,50.9
4146,42.3358638,-71.17203015,"maple, Norway",Acer platanoides,Chestnut Hill Campus,23,Living,53.9,2500.3,20.9,36.7
4147,42.33586526,-71.17199437,"maple, Norway",Acer platanoides,Chestnut Hill Campus,19,Living,42.2,1624.6,19.8,34.7
4148,42.33576886,-71.17213165,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,7,Living,11.1,154.7,3.4,6
4149,42.33582822,-71.17214397,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,7,Living,10.8,139.8,3.2,5.7
4150,42.33600472,-71.17203947,"lilac, common",Syringa vulgaris,Chestnut Hill Campus,4,Living,5,37,0.7,1.2
4151,42.3360237,-71.17203083,stump,stump,Chestnut Hill Campus,32,Stump,98.1,5929.8,16.6,29.1
4152,42.33625546,-71.17248967,"maple, paperbark",Acer griseum,Chestnut Hill Campus,12,Living,24.4,602.9,12.5,21.9
4153,42.33634242,-71.17244012,"spruce, white",Picea glauca,Chestnut Hill Campus,5,Living,5.8,65,1.8,3.2
4154,42.33637573,-71.17245489,"pine, Japanese umbrella",Sciadopitys verticillata,Chestnut Hill Campus,4,Living,2.8,25.7,1.4,2.5
4155,42.33644378,-71.17243746,"pine, Japanese umbrella",Sciadopitys verticillata,Chestnut Hill Campus,4,Living,2.8,25.7,1.4,2.5
4156,42.33646909,-71.17242666,"dogwood, Kousa",Cornus kousa,Chestnut Hill Campus,6,Living,9.1,102.1,3.2,5.5
4157,42.33656399,-71.17238134,"maple, sugar",Acer saccharum,Chestnut Hill Campus,42,Living,146.3,12086.8,20.7,36.3
4158,42.33661896,-71.17221881,"cedar, Lebanon",Cedrus lebani,Chestnut Hill Campus,24,Living,26.8,1336.4,12.5,21.9
4159,42.3366854,-71.17219071,"cedar, Lebanon",Cedrus lebani,Chestnut Hill Campus,26,Living,29.8,1601.4,13.6,23.9
4160,42.33670474,-71.17230589,horsechestnut,Aesculus hippocastanum,Chestnut Hill Campus,24,Living,64.9,2930.7,20.6,36.2
4161,42.33680429,-71.17222639,"maple, sugar",Acer saccharum,Chestnut Hill Campus,32,Living,102.8,6459.3,20.5,35.9
4162,42.33658238,-71.1721635,"spruce, Colorado",Picea pungens,Chestnut Hill Campus,16,Living,24,829.9,12.9,22.7
4163,42.33644041,-71.17180986,"dogwood, flowering",Cornus florida,Chestnut Hill Campus,10,Living,18.4,344.9,5.9,10.3
4164,42.3364375,-71.17190167,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,16,Living,31.9,1010.3,13.8,24.2
4165,42.33638888,-71.17206844,"cherry, Japanese flowering",Prunus serrulata,Chestnut Hill Campus,7,Living,13,166.1,3.5,6.1
4166,42.33617409,-71.17172585,"larch, European",Larix decidua,Chestnut Hill Campus,29,Living,37.8,2219.1,22.5,39.4
4167,42.33611385,-71.17170695,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,4,Living,2.8,33.5,1.5,2.6
4168,42.33605697,-71.17180344,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,21,Living,45.2,1875.3,18.2,32
4169,42.33607641,-71.17195491,"elm, American",Ulmus americana,Chestnut Hill Campus,5,Living,5.9,54.4,2.9,5.2
4170,42.33599362,-71.17168009,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,10,Living,17.5,347.3,6.2,10.9
4171,42.3359508,-71.1716611,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,10,Living,17.5,347.3,6.2,10.9
4172,42.33593351,-71.17170816,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,14,Living,26.9,745.7,11.2,19.7
4173,42.33574645,-71.17164722,"maple, Norway",Acer platanoides,Chestnut Hill Campus,17,Living,36.7,1264.2,18.5,32.4
4174,42.33568507,-71.17178416,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,8,Living,13.2,209.4,4.2,7.4
4175,42.33561194,-71.17169061,"dogwood, flowering",Cornus florida,Chestnut Hill Campus,7,Living,11.3,147.4,3.9,6.8
4176,42.33541086,-71.171713,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,5,Living,6.8,62.3,2.3,4
4177,42.33530157,-71.1717093,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,12,Living,23.1,512.6,5.8,10.2
4178,42.33538308,-71.17196718,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,7,Living,5.7,106.8,3.5,6.1
4179,42.33532302,-71.17201232,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,7,Living,11.1,154.7,3.4,6
4180,42.33514802,-71.17173785,"dogwood, flowering",Cornus florida,Chestnut Hill Campus,2,Living,2.1,7.4,1,1.7
4181,42.33507534,-71.17180013,"maple, Norway",Acer platanoides,Chestnut Hill Campus,27,Living,66.1,3592.9,27.4,48
4182,42.33470547,-71.1721885,"maple, sycamore",Acer pseudoplatanus,Chestnut Hill Campus,3,Living,4.3,26.2,1.8,3.1
4183,42.334696,-71.17219923,"maple, Norway",Acer platanoides,Chestnut Hill Campus,3,Living,4.2,25.7,1.7,3
4184,42.33468474,-71.17219801,"maple, sycamore",Acer pseudoplatanus,Chestnut Hill Campus,3,Living,4.3,26.2,1.8,3.1
4185,42.33468077,-71.1722034,"locust, black",Robinia pseudoacacia,Chestnut Hill Campus,4,Living,5.2,38.5,1.8,3.2
4186,42.33466962,-71.17220668,"maple, Norway",Acer platanoides,Chestnut Hill Campus,3,Living,4.2,25.7,1.7,3
4187,42.33466566,-71.17221637,"locust, black",Robinia pseudoacacia,Chestnut Hill Campus,6,Living,9.1,103,3.1,5.4
4188,42.3346593,-71.17222178,"maple, sycamore",Acer pseudoplatanus,Chestnut Hill Campus,2,Living,2.6,10.5,1.1,1.9
4189,42.3346561,-71.17221642,"maple, Norway",Acer platanoides,Chestnut Hill Campus,3,Living,4.2,25.7,1.7,3
4190,42.33465292,-71.17222073,"locust, black",Robinia pseudoacacia,Chestnut Hill Campus,7,Living,11.4,149.8,3.8,6.7
4191,42.33464734,-71.17221754,"maple, Norway",Acer platanoides,Chestnut Hill Campus,4,Living,6,49,2.5,4.4
4192,42.33464969,-71.17220571,"maple, Norway",Acer platanoides,Chestnut Hill Campus,3,Living,4.2,25.7,1.7,3
4193,42.33466491,-71.17223034,"maple, Norway",Acer platanoides,Chestnut Hill Campus,5,Living,7.9,80.7,3.4,6
4194,42.33465615,-71.17223361,"maple, Norway",Acer platanoides,Chestnut Hill Campus,5,Living,7.9,80.7,3.4,6
4195,42.3346442,-71.17223582,"maple, Norway",Acer platanoides,Chestnut Hill Campus,3,Living,4.2,25.7,1.7,3
4196,42.33464017,-71.17221973,"locust, black",Robinia pseudoacacia,Chestnut Hill Campus,8,Living,13.7,207.1,4.7,8.2
4197,42.33462351,-71.17224882,"maple, Norway",Acer platanoides,Chestnut Hill Campus,4,Living,6,49,2.5,4.4
4198,42.33461391,-71.17223598,"maple, Norway",Acer platanoides,Chestnut Hill Campus,6,Living,9.9,121.4,4.5,7.8
4199,42.33456424,-71.17214707,"locust, black",Robinia pseudoacacia,Chestnut Hill Campus,8,Living,13.7,207.1,4.7,8.2
4200,42.33452824,-71.17209999,"cherry, black",Prunus serotina,Chestnut Hill Campus,6,Living,10.9,118.8,2.9,5.1
4201,42.33452417,-71.172071,"locust, black",Robinia pseudoacacia,Chestnut Hill Campus,11,Living,21.6,448.8,7.5,13.2
4202,42.334517,-71.17207211,"yew, spp.",Taxus spp.,Chestnut Hill Campus,6,Living,4.8,67.5,2.2,3.9
4203,42.33453077,-71.17187007,"cherry/plum, spp.",Prunus spp.,Chestnut Hill Campus,3,Living,4,21.1,1.1,2
4204,42.33446125,-71.17194725,"dogwood, flowering",Cornus florida,Chestnut Hill Campus,7,Living,11.3,147.4,3.9,6.8
4205,42.33437218,-71.17201861,"cherry, Japanese flowering",Prunus serrulata,Chestnut Hill Campus,15,Living,38.4,1063.8,10.4,18.2
4206,42.33434121,-71.17205959,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,4,Living,5.5,43.5,1.6,2.8
4207,42.33442536,-71.1722203,"dogwood, flowering",Cornus florida,Chestnut Hill Campus,4,Living,5.3,38.8,2,3.5
4208,42.33446913,-71.17219751,"maple, Norway",Acer platanoides,Chestnut Hill Campus,14,Living,28.7,815.8,15.4,27
4209,42.33450457,-71.17232732,"cherry, black",Prunus serotina,Chestnut Hill Campus,11,Living,26,523.9,7.4,13
4210,42.33451889,-71.17231758,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,6,Dead,8.7,96.5,2.7,4.8
4211,42.33452446,-71.1723111,"maple, Norway",Acer platanoides,Chestnut Hill Campus,5,Living,7.9,80.7,3.4,6
4212,42.33452523,-71.17230358,"maple, Norway",Acer platanoides,Chestnut Hill Campus,5,Living,7.9,80.7,3.4,6
4213,42.33453241,-71.17230569,"maple, Norway",Acer platanoides,Chestnut Hill Campus,7,Living,12,171.6,5.7,9.9
4214,42.33453557,-71.172296,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,5,Living,6.8,62.3,2.3,4
4215,42.33454432,-71.17228951,"buckthorn, common",Rhamnus cathartica,Chestnut Hill Campus,4,Living,5,36.8,0.9,1.6
4216,42.3345491,-71.17228734,"buckthorn, common",Rhamnus cathartica,Chestnut Hill Campus,5,Living,6.8,62.7,1.1,2
4217,42.33456341,-71.17227437,"maple, sugar",Acer saccharum,Chestnut Hill Campus,5,Living,9.3,89.7,3.8,6.7
4218,42.3351829,-71.17333518,"magnolia, saucer",Magnolia x soulangiana,Chestnut Hill Campus,8,Living,13.4,199.5,5.3,9.3
4219,42.33526826,-71.17327542,"hawthorn, spp.",Crataegus spp.,Chestnut Hill Campus,7,Living,10.9,141.7,1.7,3
4225,42.33520278,-71.17305464,"cherry, black",Prunus serotina,Chestnut Hill Campus,6,Living,10.9,118.8,2.9,5.1
4220,42.33519108,-71.17302896,"cherry, black",Prunus serotina,Chestnut Hill Campus,7,Living,13.6,173.3,3.7,6.5
4221,42.33507728,-71.17308959,"maple, Norway",Acer platanoides,Chestnut Hill Campus,5,Living,7.9,80.7,3.4,6
4222,42.3350872,-71.17307387,"maple, Norway",Acer platanoides,Chestnut Hill Campus,3,Living,4.2,25.7,1.7,3
4223,42.33510044,-71.17305813,"maple, Norway",Acer platanoides,Chestnut Hill Campus,4,Living,6,49,2.5,4.4
4224,42.33511707,-71.17306476,"maple, Norway",Acer platanoides,Chestnut Hill Campus,3,Living,4.2,25.7,1.7,3
4226,42.33489069,-71.1741044,"dogwood, Kousa",Cornus kousa,Chestnut Hill Campus,5,Living,7.1,66.1,2.5,4.4
4227,42.33494369,-71.17405264,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,5,Living,6.8,62.3,2.3,4
4228,42.33491622,-71.17402928,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,5,Living,4.5,48,2,3.5
4229,42.33491841,-71.17392294,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Living,3.4,29.1,1.4,2.5
4230,42.33488433,-71.17390969,"hemlock, Carolina",Tsuga caroliniana,Chestnut Hill Campus,8,Living,6.6,111.4,4.5,7.9
4231,42.33487186,-71.17390639,"hemlock, Carolina",Tsuga caroliniana,Chestnut Hill Campus,7,Living,5.4,80.2,3.5,6.2
4232,42.33486024,-71.17390869,"hemlock, Carolina",Tsuga caroliniana,Chestnut Hill Campus,9,Living,7.8,148.9,5.7,10
4233,42.3348503,-71.17391546,"hemlock, Carolina",Tsuga caroliniana,Chestnut Hill Campus,9,Living,7.8,148.9,5.7,10
4234,42.334872,-71.17395676,"maple, Norway",Acer platanoides,Chestnut Hill Campus,9,Living,16.4,301.8,8.4,14.7
4235,42.33482358,-71.17386635,"maple, sugar",Acer saccharum,Chestnut Hill Campus,9,Living,19.9,347.4,8.8,15.5
4236,42.33480286,-71.17387765,"elm, American",Ulmus americana,Chestnut Hill Campus,22,Dead,45.9,1901.3,23.7,41.5
4237,42.33476837,-71.17401437,"mulberry, white",Morus alba,Chestnut Hill Campus,13,Living,26.5,645,8.6,15.2
4238,42.3347295,-71.17402655,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,10,Living,17.5,347.3,6.2,10.9
4239,42.33465536,-71.17394411,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,10,Living,11.2,233.4,7.1,12.5
4240,42.33464301,-71.17398223,"dogwood, Kousa",Cornus kousa,Chestnut Hill Campus,3,Living,3.6,19.6,1.4,2.4
4241,42.3346099,-71.1740171,"yew, spp.",Taxus spp.,Chestnut Hill Campus,5,Living,3.7,44.7,1.6,2.8
4242,42.3346467,-71.17411092,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,3,Living,2,19.4,1,1.8
4243,42.33456761,-71.17408465,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,20,Living,27.8,1120.2,15.9,27.8
4244,42.33454952,-71.17415078,"linden, littleleaf",Tilia cordata,Chestnut Hill Campus,17,Living,24.4,793.5,14.3,25.1
4245,42.33456384,-71.1742201,"spruce, Norway",Picea abies,Chestnut Hill Campus,8,Living,10.7,191.5,5.1,8.9
4246,42.33460052,-71.17427027,"yew, spp.",Taxus spp.,Chestnut Hill Campus,4,Living,2.8,27.3,1.1,2
4247,42.33462046,-71.17427353,"maple, sugar",Acer saccharum,Chestnut Hill Campus,26,Living,78.5,4003.1,19.4,34.1
4248,42.33464375,-71.17428796,"yew, spp.",Taxus spp.,Chestnut Hill Campus,5,Living,3.7,44.7,1.6,2.8
4249,42.33470363,-71.17432234,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,19,Living,26,996.7,15.1,26.4
4250,42.33471152,-71.17439764,stump,stump,Chestnut Hill Campus,23,Stump,61.1,2674.9,16.3,28.6
4251,42.33473917,-71.17448367,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,26,Living,39.3,2040.7,21,36.8
4252,42.33492076,-71.17436524,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,5,Living,4.5,48,2,3.5
4253,42.33563002,-71.17269379,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Living,3.4,29.1,1.4,2.5
4254,42.33565333,-71.17271411,"maple, Norway",Acer platanoides,Chestnut Hill Campus,19,Living,42.2,1624.6,19.8,34.7
4255,42.33560284,-71.17273755,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Living,3.4,29.1,1.4,2.5
4256,42.33560287,-71.17274845,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Living,3.4,29.1,1.4,2.5
4257,42.33558472,-71.17276899,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,5,Living,4.5,48,2,3.5
4258,42.33557563,-71.17277313,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Living,3.4,29.1,1.4,2.5
4259,42.33556654,-71.1727759,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Living,3.4,29.1,1.4,2.5
4260,42.33556049,-71.17278138,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Living,3.4,29.1,1.4,2.5
4261,42.33555646,-71.17278822,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Living,3.4,29.1,1.4,2.5
4262,42.33554941,-71.1727978,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Living,3.4,29.1,1.4,2.5
4263,42.33554533,-71.17278691,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,5,Living,4.5,48,2,3.5
4264,42.33550369,-71.17272443,"dogwood, flowering",Cornus florida,Chestnut Hill Campus,3,Living,3.6,19.6,1.5,2.6
4265,42.33607379,-71.17262566,"spruce, white",Picea glauca,Chestnut Hill Campus,22,Living,34.9,1592.8,9,15.7
4266,42.33613873,-71.17270302,"dogwood, flowering",Cornus florida,Chestnut Hill Campus,9,Living,15.9,268.3,5.2,9.1
4267,42.33608762,-71.17286412,"dogwood, flowering",Cornus florida,Chestnut Hill Campus,7,Living,11.3,147.4,3.9,6.8
4268,42.33599375,-71.17292595,"spruce, Colorado",Picea pungens,Chestnut Hill Campus,21,Removed,33.6,1476,12.2,21.4
4269,42.33594527,-71.17294937,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,7,Removed,7,103,3.5,6.2
4270,42.33595125,-71.17291662,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,3,Removed,2.4,15.5,1,1.7
4271,42.33594422,-71.17293574,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,6,Removed,5.8,72.6,2.7,4.8
4272,42.33594014,-71.17292213,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,6,Removed,5.8,72.6,2.7,4.8
4273,42.33593708,-71.17291261,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,7,Removed,7,103,3.5,6.2
4274,42.33593097,-71.17289901,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,8,Removed,8.4,139.9,4.6,8.1
4275,42.33592587,-71.17288268,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,5,Removed,4.5,48,2,3.5
4276,42.33591874,-71.17286636,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,12,Removed,14.2,354.6,10.1,17.7
4277,42.33591054,-71.17282687,"maple, Norway",Acer platanoides,Chestnut Hill Campus,8,Removed,14.2,231.6,7,12.2
4278,42.33590944,-71.17279689,"maple, Norway",Acer platanoides,Chestnut Hill Campus,4,Living,6,49,2.5,4.4
4279,42.33695652,-71.17282674,"cherry, Japanese flowering",Prunus serrulata,Chestnut Hill Campus,12,Living,27.9,617.6,7.8,13.7
4280,42.33682306,-71.17283561,"catalpa, northern",Catalpa speciosa,Chestnut Hill Campus,58,Living,43.4,15947.9,20.8,36.4
4281,42.3366965,-71.17313886,"maple, Norway",Acer platanoides,Chestnut Hill Campus,9,Living,16.4,301.8,8.4,14.7
4282,42.33677923,-71.17315678,"cherry, black",Prunus serotina,Chestnut Hill Campus,12,Living,29.5,648.3,8.3,14.6
4283,42.33679637,-71.17313786,butternut,Juglans cinerea,Chestnut Hill Campus,4,Living,5.1,38.3,2.5,4.3
4284,42.33711315,-71.17198143,"maple, Norway",Acer platanoides,Chestnut Hill Campus,21,Living,48,2036.5,20.6,36.1
4285,42.33718827,-71.17193903,"pear, Callery",Pyrus calleryana,Chestnut Hill Campus,3,Living,3.4,18.4,0.6,1
4286,42.33723779,-71.17189641,"pear, Callery",Pyrus calleryana,Chestnut Hill Campus,3,Living,3.4,18.4,0.6,1
4287,42.3373953,-71.17172173,"linden, silver",Tilia tomentosa,Chestnut Hill Campus,3,Living,2.4,13.3,1.1,1.9
4090,42.33466256,-71.17029667,"serviceberry, shadblow",Amelanchier canadensis,Chestnut Hill Campus,4,Living,5.1,37.5,1.1,1.9
4091,42.33470419,-71.17006847,"serviceberry, shadblow",Amelanchier canadensis,Chestnut Hill Campus,4,Living,5.1,37.5,1.1,1.9
4092,42.33409868,-71.1702806,"hawthorn, spp.",Crataegus spp.,Chestnut Hill Campus,7,Living,10.9,141.7,1.7,3
4093,42.33470955,-71.17029642,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,4,Living,5.5,43.5,1.6,2.8
4094,42.33474655,-71.17009358,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,4,Living,5.5,43.5,1.6,2.8
4301,42.34205621,-71.19256625,yellowwood,Cladrastis kentukea,Newton Campus,4,Living,5.1,38.2,1.8,3.2
4302,42.34238654,-71.19346984,"oak, pin",Quercus palustris,Newton Campus,3,Living,3.6,18.9,1.1,2
4303,42.34220979,-71.19353389,"maple, Freeman",Acer x freemanii,Newton Campus,3,Living,4.3,26.4,1.6,2.9
4304,42.33608469,-71.17008832,"cherry, Japanese flowering",Prunus serrulata,Chestnut Hill Campus,5,Living,8.1,73.2,2.1,3.7
